dataset,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
107,20.0,4.7,1.0809352675491624,0.0499999999999999,0.0217978484908582,128.00000000000003,62.50894672806951,0.5,0.2121320343559642,19.0,4.75,0.1979166666666666,3.1666666666666665,1.4719601443879746,4.75,2.8722813232690143,3.8461538461538463,1.5310550462527044,0.2015980784653789,0.103347827577705,0.1984375,0.0984433738848994,0.25,0.284535856828551
108,13.0,4.615384615384615,1.7577666482623882,0.0769230769230769,0.0606703339621344,98.70476190476192,74.75255952106836,0.5,0.054392829322042,12.0,2.4,0.375,1.7142857142857142,0.4879500364742666,2.4,1.3416407864998738,3.84,1.95106808355492,0.1331810568070131,0.1278983934665907,0.2271634615384615,0.1624255369024861,0.2,0.1703867242553513
109,24.0,5.333333333333333,1.7362294645648622,0.0416666666666666,0.0324715943311349,301.168253968254,366.9622101722491,0.5,0.0,23.0,4.6,0.359375,2.555555555555556,1.6666666666666667,4.6,1.51657508881031,4.468085106382978,2.041430272582641,0.1160656170493086,0.1280177189706764,0.16845703125,0.1096963840243205,0.1999999999999999,0.0815660187275814
110,5.0,2.8,1.3038404810405295,0.2,0.1843485150469078,14.666666666666668,5.055250296034367,0.5,0.1414213562373094,4.0,1.0,0.125,1.0,0.0,2.0,0.0,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.25,0.3458751648060751
111,13.0,4.307692307692308,1.4366984945013912,0.0769230769230769,0.0553977459506274,76.13333333333333,46.81316687207342,0.5,0.1631784879661263,12.0,1.7142857142857142,0.3,2.0,0.6324555320336759,2.4,2.6076809620810595,3.52,1.7107503227141787,0.1596206819789216,0.1246028328559937,0.2451923076923076,0.1414018782969216,0.1428571428571428,0.2681341844364369
112,26.0,6.653846153846154,2.883640861027013,0.0384615384615384,0.034243971332916,1379.5722943722942,2439.4796700448464,0.5,0.0,25.0,8.333333333333334,0.4166666666666667,2.083333333333333,0.996204919895622,8.333333333333334,9.291573243177568,5.803921568627451,3.0266787595854123,0.0755658087757975,0.1066862085848554,0.1353478064903846,0.1416360423558891,0.3333333333333333,0.4008827112793245
113,21.0,5.095238095238095,1.4108423691100964,0.0476190476190476,0.0739603127762531,179.94285714285715,115.37058798250348,0.5,0.0336717514850737,20.0,2.2222222222222223,0.2777777777777778,2.857142857142857,1.3451854182690983,2.857142857142857,1.6761634196950517,4.243902439024391,1.757562058717672,0.1439169025629836,0.078837172784616,0.175595238095238,0.1202622421312711,0.1111111111111111,0.1275520159483001
114,16.0,5.9375,2.743932700826802,0.0625,0.0670820393249937,411.784126984127,530.0956886308965,0.5,0.0,15.0,5.0,0.25,1.5,0.7071067811865476,5.0,2.6457513110645907,5.161290322580645,2.8177624006002637,0.0954800622130297,0.1419123347008825,0.1756591796875,0.1854536069726119,0.3333333333333333,0.2488469737902481
115,20.0,5.6,1.6670175069329811,0.05,0.0581275959756218,236.05714285714285,168.03299421969936,0.5,0.0707106781186547,19.0,2.375,0.2638888888888889,2.375,1.5059406173077154,3.8,3.3466401061363023,4.769230769230769,1.91203306596516,0.1165873773803107,0.1137092355201173,0.141015625,0.1197358607378269,0.125,0.1850448628612342
116,5.0,2.8,1.3038404810405295,0.2,0.1632793809701641,14.666666666666668,5.055250296034367,0.5,0.1414213562373094,4.0,1.0,0.125,1.0,0.0,2.0,1.4142135623730951,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.25,0.3287708316577573
117,16.0,5.4375,2.1281838892977896,0.0625,0.0503690086961917,205.82857142857145,159.1243156962662,0.5,0.0883883476483184,15.0,2.5,0.25,1.875,0.8345229603962802,2.5,1.378404875209022,4.645161290322581,2.273739754923214,0.1274106808619649,0.1521283942265783,0.18115234375,0.1759742863684653,0.1666666666666666,0.1050982768153992
118,8.0,3.875,1.7268882005337975,0.125,0.1628396599421903,41.73333333333333,29.024521652265985,0.5,0.1767766952966369,7.0,0.4666666666666667,0.1555555555555555,1.1666666666666667,0.408248290463863,1.4,0.8944271909999159,3.2,1.820517979665599,0.1527457758562809,0.156054582610801,0.27734375,0.1516625682171256,0.0666666666666666,0.1463548432259639
119,13.0,4.307692307692308,1.3155870289605438,0.0769230769230769,0.0563300712149108,72.00000000000001,36.90287552782604,0.5,0.1631784879661263,12.0,6.0,0.3,2.0,0.8944271909999159,6.0,2.8284271247461903,3.52,1.610382977224155,0.1607239118907426,0.1190396647657115,0.2379807692307692,0.1389005737606063,0.4999999999999999,0.5503738203097338
120,8.0,3.375,1.1877349391654208,0.1249999999999999,0.1319705487961578,28.8,14.68085893425923,0.5,0.0,7.0,3.5,0.1944444444444444,1.4,0.5477225575051661,3.5,0.7071067811865476,2.6666666666666665,1.4474937289114918,0.190604582611146,0.153253375940726,0.3359375,0.1364713961395783,0.5,0.4684582425360878
121,9.0,3.555555555555556,1.130388330520878,0.1111111111111111,0.1622353284068077,34.13333333333333,15.156516750229915,0.5,0.0785674201318386,8.0,2.0,0.1481481481481481,1.6,0.5477225575051661,2.6666666666666665,1.1547005383792517,2.823529411764706,1.4245742398014511,0.19706908487134,0.1218475805876502,0.3125,0.1316585902058806,0.25,0.2692804896004656
122,11.0,4.636363636363637,2.292279532375023,0.0909090909090909,0.0644910141732234,115.35238095238095,128.88256814589818,0.5,0.0642824346533224,10.0,5.0,0.25,1.25,0.4629100498862757,5.0,1.4142135623730951,3.9047619047619047,2.3854719010032777,0.1091636865770359,0.1472390477359458,0.2492897727272727,0.1840985263400231,0.5,0.0910667824255402
123,22.0,5.136363636363637,1.3200091827045153,0.0454545454545454,0.0300781359806299,183.9047619047619,99.13847829817992,0.5,0.0,21.0,10.5,0.65625,3.0,1.7320508075688772,10.5,0.7071067811865476,4.27906976744186,1.6948884131741089,0.1447216313237499,0.072114301781665,0.1697443181818181,0.1179213583994642,0.5,0.1432700014168822
124,6.0,2.833333333333333,0.983192080250175,0.1666666666666666,0.2583261753796138,16.666666666666668,5.8878405775518985,0.5,0.2357022603955158,5.0,0.1219512195121951,0.1282051282051282,1.25,0.5,1.0,0.0,2.1818181818181817,1.2504544628399563,0.2250678929757294,0.1912918265893657,0.3958333333333333,0.1228990100312718,0.024390243902439,0.0928617557250126
125,88.0,10.545454545454543,3.950582936496843,0.0113636363636363,0.0137554017127833,102073.94346568464,221923.63637357167,0.5,0.0964236519799837,87.0,12.428571428571429,0.2175,4.833333333333333,2.3825344883621926,12.428571428571429,3.101458950082625,9.611428571428572,4.104649132286337,0.0510460881506483,0.0802233169786518,0.0459677089344371,0.0897255021050051,0.1428571428571428,0.0455815678836373
126,93.0,8.290322580645162,2.393744770280541,0.010752688172043,0.0116375571861281,8228.958774558772,11125.036733558169,0.5,0.0228098961673079,92.0,13.142857142857142,0.23,7.076923076923077,4.367713712793351,13.142857142857142,3.97611918955202,7.34054054054054,2.696158646177632,0.0794940492453185,0.0855309362391409,0.0557664440524193,0.07110696108112,0.1428571428571428,0.0606507823701188
127,101.0,9.524752475247524,2.90377016792287,0.0099009900990099,0.0103072837842906,27108.619780219786,47564.70051156069,0.5,0.0630095151552369,100.0,14.285714285714286,0.25,6.666666666666667,4.0824829046386295,14.285714285714286,3.1997023671109224,8.577114427860696,3.144085500084372,0.0635025987595152,0.0747014408777249,0.0421396387685643,0.0811352064523005,0.1428571428571428,0.0353647489749539
128,102.0,9.558823529411764,3.192111345150248,0.0098039215686274,0.0093652921652408,39152.11708291707,76396.29585363556,0.5,0.013864838846795,101.0,14.428571428571429,0.2525,6.3125,3.609593698280551,14.428571428571429,3.2071349029490928,8.610837438423646,3.412452558430948,0.0595716183026343,0.0721029263399495,0.0440946092792585,0.0768384717296099,0.1428571428571428,0.0312462916478497
129,108.0,11.25925925925926,3.819209612340959,0.0092592592592592,0.0097830392716221,242311.4524264865,628592.177522058,0.5,0.0130945700219731,107.0,17.833333333333332,0.2675,5.631578947368421,3.6849623293082727,17.833333333333332,3.816630276391292,10.31627906976744,3.986245641487677,0.0457427818817684,0.0861713086628734,0.0328249048303674,0.0851397606249276,0.1666666666666666,0.0335062432778426
130,15.0,5.533333333333333,2.722044049886741,0.0666666666666666,0.114756050299307,359.1746031746032,526.6304272959289,0.5,0.1414213562373094,14.0,0.0864197530864197,0.0869565217391304,1.4,0.5163977794943223,1.75,2.1213203435596424,4.758620689655173,2.811394829386208,0.0885864729291269,0.1223443340887775,0.195703125,0.1728443898582443,0.0061728395061728,0.0675674626329695
131,5.0,2.8,1.3038404810405295,0.2,0.3091956106837543,14.666666666666668,5.055250296034367,0.5,0.4242640687119285,4.0,0.0118343195266272,0.0059523809523809,1.0,0.0,1.0,0.0,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.0029585798816568,0.0419204041828871
132,55.0,16.98181818181818,11.470559592876777,0.0181818181818181,0.049348361813126,43074716617.82378,156058738535.5171,0.5,0.4242640687119285,54.0,0.2887700534759358,0.2918918918918919,1.3846153846153846,0.8465218191419526,1.1020408163265305,0.5861206488138653,16.146788990825687,11.42676008654392,0.0211747758368006,0.0666884686562268,0.0484730113635702,0.1025553966814705,0.0053475935828877,0.0186184886518318
133,46.0,8.0,2.905932629027116,0.0217391304347826,0.0472274554439082,4289.97113997114,5293.938344155235,0.5,0.3381815040457401,45.0,22.5,0.2027027027027027,3.75,1.4222261679238195,22.5,0.7071067811865476,7.0989010989010985,3.091403654778288,0.0786595968173817,0.092175382021817,0.0828485903532608,0.1158782410119957,0.5,0.5325101796615946
134,18.0,7.166666666666667,3.745585637080787,0.0555555555555555,0.0452733166734488,1781.790476190476,2482.0040693246374,0.5,0.1571348402636772,17.0,0.2786885245901639,0.34,1.4166666666666667,0.5149286505444373,1.4166666666666667,1.4433756729740643,6.4,3.7510782763485646,0.0955004568720166,0.1417881044625221,0.1537543402777778,0.1868517938591467,0.0163934426229508,0.0517702479966834
135,4.0,2.0,0.0,0.25,0.2809998315832133,8.0,0.0,0.5,0.0,3.0,0.1153846153846153,0.0416666666666666,1.5,0.7071067811865476,1.0,0.0,1.4285714285714286,0.7867957924694431,0.5,,0.5,0.0,0.0384615384615384,0.1741247931618565
137,5.0,2.6,0.8944271909999161,0.2,0.2151767190198867,12.666666666666668,1.49071198499986,0.5,0.1414213562373094,4.0,0.0689655172413793,0.0714285714285714,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,2.0,1.118033988749895,0.3535533905932737,0.0,0.4,0.0559016994374947,0.0172413793103448,0.0937368684469357
138,3.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.3599096280259131,6.0,0.0,0.5,0.2357022603955158,2.0,0.0526315789473684,0.054054054054054,1.0,0.0,1.0,0.0,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.0263157894736842,0.1418337402801163
139,4.0,2.25,0.957427107756338,0.25,0.2850740563973754,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.0638297872340425,0.0681818181818181,1.0,0.0,1.0,0.0,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.0212765957446808,0.1206486540043522
140,7.0,3.0,0.816496580927726,0.1428571428571428,0.1690621037611586,20.0,5.849976258261415,0.5,0.101015254455221,6.0,0.6666666666666666,0.1153846153846153,1.5,0.5773502691896257,1.5,0.5773502691896257,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.1236233060195861,0.375,0.1020620726159657,0.1111111111111111,0.2220135943572562
141,84.0,8.666666666666666,2.5897542951478907,0.0119047619047619,0.0225188865673824,9782.291575091576,12810.59994578362,0.5,0.0336717514850737,83.0,41.5,0.1773504273504273,6.384615384615385,3.663751755110726,41.5,30.405591591021544,7.724550898203593,2.855273435851303,0.0756083858800588,0.102178935538731,0.054931640625,0.0859769373440409,0.5,0.0598734178641704
145,10.0,5.0,2.309401076758503,0.1,0.0737906098877462,105.14285714285715,73.8341996642509,0.5,0.0,9.0,1.125,0.0833333333333333,1.2857142857142858,0.4879500364742666,3.0,3.4641016151377544,4.315789473684211,2.3106668488879367,0.1332356597885714,0.1274951764013882,0.203125,0.1885819478149132,0.125,0.3235352497714358
146,500.0,12.746,3.332220188217689,0.002,0.0039535989445799,3092045.7598313564,14692074.04073684,0.5,0.0282842712474619,499.0,20.791666666666668,0.338764426340801,21.695652173913043,20.65833484138962,21.695652173913043,39.04826242509355,11.75975975975976,3.593907997114811,0.0415842079789898,0.0556583395519178,0.0105098195075988,0.0358446233856958,0.0416666666666666,0.0809217913781202
151,2.0,1.0,0.0,0.5,0.4808326112068523,4.0,0.0,0.5,0.0,1.0,0.001865671641791,0.002,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.001865671641791,0.043193421279068
152,9.0,4.222222222222222,1.7159383568311668,0.1111111111111111,0.1970314022098764,52.53333333333333,29.127993408403537,0.5,0.0785674201318386,8.0,2.6666666666666665,0.1111111111111111,1.3333333333333333,0.5163977794943223,2.6666666666666665,0.5773502691896258,3.5294117647058822,1.806849712165608,0.1593669969192894,0.1264881874253304,0.2395833333333333,0.1578047646619074,0.3333333333333333,0.1718847592790028
153,10.0,3.6,0.966091783079296,0.1,0.2073297753778678,37.46666666666667,15.63092850492017,0.5,0.1414213562373094,9.0,0.25,0.0430622009569378,1.8,0.8366600265340756,1.2857142857142858,0.4879500364742666,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,0.0277777777777777,0.1148531818677501
154,409.0,12.276283618581909,3.763140360170444,0.0024449877750611,0.0171443887777891,2421226.132974971,9103383.547736594,0.5,0.0328484812776146,408.0,19.428571428571427,0.0498046875,18.545454545454547,14.168130813058257,19.428571428571427,10.32749451014828,11.292533659730722,3.993420516392011,0.0451411177835425,0.0631237172596479,0.0141268079613123,0.0353013548370114,0.0476190476190476,0.1124474080175219
155,516.0,12.118217054263566,3.4897321675652497,0.001937984496124,0.0128087306344086,2463554.5916727865,13304326.131972086,0.5,0.0027407239580873,515.0,42.91666666666666,0.0628662109375,22.39130434782609,19.701728420795934,42.91666666666666,10.866615541802023,11.13094083414161,3.74338549166586,0.0428324744921908,0.0632397701931459,0.0130201360976049,0.0284042554523106,0.0833333333333333,0.1173576246544008
158,18.0,5.388888888888889,1.9444911292248124,0.0555555555555555,0.0580173514726019,216.49523809523805,173.3847737256763,0.5,0.0785674201318386,17.0,2.125,0.2833333333333333,2.125,0.8345229603962802,2.4285714285714284,1.3972762620115438,4.571428571428571,2.145936163264584,0.1143070235174018,0.1260757159389134,0.1749131944444444,0.1548452220857918,0.125,0.1158921352202887
159,831.0,13.69554753309266,4.2517145408876775,0.0012033694344163,0.0016278877876541,287977416.9832681,3174764981.6733537,0.5,0.0076581961861358,830.0,36.08695652173913,0.2907180385288966,26.774193548387096,27.941259429285285,36.08695652173913,61.52524466611487,12.70439494280554,4.466330392936238,0.0322921681357134,0.0567031778676312,0.0086493146887091,0.0212191169691953,0.0434782608695652,0.0765465877330763
161,363.0,16.867768595041323,7.38889208356347,0.0027548209366391,0.0028502497617563,9821701104.465729,45338550352.57855,0.5,0.0019479525652521,362.0,181.0,0.4090395480225989,10.342857142857143,7.008158510927511,181.0,248.90158697766472,15.892413793103447,7.493791931198568,0.0263427109169517,0.0618264375765159,0.0144631847179271,0.0427928111822297,0.5,0.427701067232829
162,207.0,15.415458937198068,6.13689721553044,0.0048309178743961,0.0053356989379185,63019500.17772199,241024417.25769088,0.5,0.0034159747883408,206.0,68.66666666666667,0.3366013071895425,7.357142857142857,3.946064947695181,68.66666666666667,111.14105152162873,14.455205811138017,6.245857133244258,0.0316789809196543,0.0778761721545948,0.023062791261408,0.0593380167052433,0.3333333333333333,0.4129497533522544
163,2.0,1.0,0.0,0.5,0.0,4.0,0.0,0.5,0.0,1.0,0.0714285714285714,0.0147058823529411,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.0714285714285714,0.2672612419124243
164,52.0,7.653846153846154,2.1133062599671373,0.0192307692307692,0.1124524465936931,2523.425685425685,2680.1843027241703,0.5,0.027196414661021,51.0,10.2,0.0511022044088176,4.636363636363637,2.8025961989814827,12.75,14.660036380127666,6.737864077669903,2.396734563855432,0.0900218289956765,0.1141251899947956,0.0651292067307692,0.0829033409537579,0.2,0.1893811621407392
165,1213.0,16.947238252267105,5.559654229827177,0.0008244023083264,0.0066378673432906,5924632989.804058,55505901648.88685,0.5,0.0052464641637913,1212.0,202.0,0.2792626728110599,34.628571428571426,31.854527533299684,303.0,506.3621892150584,15.954639175257732,5.725176374316256,0.0265886267129281,0.068547872148001,0.0037763269488302,0.0178256273399403,0.1666666666666666,0.2134004900262333
166,11.0,4.818181818181818,1.9400093720485896,0.0909090909090909,0.2567041243503595,93.37142857142857,64.08595078826072,0.5,0.0642824346533224,10.0,0.9090909090909092,0.0067430883344571,1.4285714285714286,0.5345224838248488,1.4285714285714286,0.7867957924694431,4.095238095238095,2.022492568707285,0.1331810568070131,0.1278983934665907,0.2002840909090909,0.16276543552868,0.0909090909090909,0.2346879430873722
167,3298.0,17.47543966040024,3.784717389459185,0.0003032140691328,0.0032536237883367,386053705.62420905,1476733639.9467392,0.5,0.0814737952852905,3297.0,329.7,0.1469775320970043,117.75,117.23405680123022,471.0,498.53184451948505,16.478241091736162,4.0339330249875935,0.0340958057426795,0.0498468001495295,0.001739230937691,0.0140001089436587,0.1,0.1269421885227759
168,2911.0,16.618687736173136,3.701896207112105,0.0003435245620061,0.0044320100684434,387224035.84806937,2255466711.7165484,0.5,0.0930339736154062,2910.0,291.0,0.1439382697729633,103.92857142857144,107.5811247975146,415.7142857142857,469.23793335070224,15.62171448204776,3.956138717852498,0.0334159087344065,0.0712053511302555,0.0017013950897262,0.0114519863046956,0.1,0.1347840467440991
169,11818.0,21.678710441699103,4.798636864876187,8.461668641056015e-05,0.000355404758148,58910535661.21332,347505103106.15704,0.5,0.0929805329128358,11817.0,1313.0,0.306250971855077,337.62857142857143,341.2533202350251,1969.5,2066.1517611250147,20.67966998096044,5.000523715594333,0.0288681690201136,0.0472007093340998,0.0006650953711543,0.0057142450365453,0.1111111111111111,0.1332323096484984
170,16518.0,21.773277636517737,4.714529889372219,6.054001695120475e-05,0.000236959212428,137098081832.20631,956031460494.1144,0.5,0.074743215882777,16517.0,1835.2222222222224,0.3318532508237563,458.80555555555554,481.380682112516,2752.833333333333,2800.3987870777737,20.773967004691997,4.920482953751033,0.0274641512753195,0.0420392112610631,0.0004431456403413,0.0055920148266941,0.1111111111111111,0.1303468692029436
171,7192.0,19.23122914349277,4.669980138621034,0.000139043381535,0.000383134357733,17228908233.879185,209901671159.37915,0.5,0.1272241622435195,7191.0,799.0,0.3065870816457045,205.45714285714288,209.685246312201,1198.5,1182.2713309558003,18.23263575053883,4.876514350538365,0.0290369269400928,0.0451117796646913,0.0010957109739568,0.0074558625318725,0.1111111111111111,0.1423495543048728
172,10508.0,19.38208983631519,3.9231810448327913,9.51655881233346e-05,0.0002553855779052,4551546009.911528,16725878731.587135,0.5,0.0938053723804765,10507.0,1167.4444444444443,0.337151841868823,350.2333333333333,361.70836827223246,1751.1666666666667,1685.719954994502,18.38305971924816,4.167934088091484,0.0341889321751163,0.0493742382749924,0.0007523348651398,0.0062144090785123,0.1111111111111111,0.1374043854893303
173,185.0,10.8,3.087140227234373,0.0054054054054054,0.0078022111154764,149839.76606138962,363120.5496669515,0.5,0.026755391720572,184.0,46.0,0.2329113924050632,10.22222222222222,7.915402375826628,46.0,5.291502622129181,9.831978319783198,3.34013092680876,0.0531711227444755,0.0648590650959605,0.0255030039194467,0.0591903716621987,0.25,0.1092350574333206
174,3.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.3008875759039135,6.0,0.0,0.5,0.2357022603955158,2.0,0.4,0.04,1.0,0.0,1.0,0.0,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.2,0.402818852646064
175,2.0,1.0,0.0,0.5,0.3266128217898352,4.0,0.0,0.5,0.0,1.0,0.0769230769230769,0.0003135779241141,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.0769230769230769,0.2773500981126146
176,69.0,8.159420289855072,2.435178387026522,0.0144927536231884,0.0293454937310946,6064.780419580419,9115.232140875498,0.5,0.0307437730950672,68.0,9.714285714285714,0.1634615384615384,5.230769230769231,3.467800603500874,9.714285714285714,9.446591726019244,7.226277372262774,2.7061821944499136,0.0740247104082696,0.0764133178165125,0.0610953068387681,0.0925733188281735,0.1428571428571428,0.1877981531513488
178,9.0,3.4444444444444446,0.8819171036881968,0.1111111111111111,0.1640509855949167,30.666666666666668,8.18535277187245,0.5,0.0785674201318386,8.0,0.1481481481481481,0.1568627450980392,2.0,0.816496580927726,1.3333333333333333,0.5163977794943223,2.7058823529411766,1.2631659571466125,0.2524478085859489,0.1236233060195861,0.3194444444444444,0.1102396379610246,0.0185185185185185,0.077977106115724
179,2.0,1.0,0.0,0.5,0.4020803265570564,4.0,0.0,0.5,0.0,1.0,0.5,0.0196078431372549,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.5,0.7071067811865476
181,5.0,2.8,1.3038404810405295,0.1999999999999999,0.3323060625554445,14.666666666666668,5.055250296034367,0.5,0.1414213562373094,4.0,0.6666666666666666,0.027027027027027,1.0,0.0,1.3333333333333333,0.5773502691896257,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.1666666666666666,0.3624351489762049
182,9.0,4.666666666666667,2.23606797749979,0.1111111111111111,0.137187037344375,79.23809523809524,58.97820420654202,0.5,0.0785674201318386,8.0,0.8888888888888888,0.0272108843537414,1.1428571428571428,0.3779644730092272,2.0,1.4142135623730951,4.0,2.23606797749979,0.1331810568070131,0.1278983934665907,0.2239583333333333,0.1884335483623802,0.1111111111111111,0.2145983748517818
183,4.0,2.25,0.957427107756338,0.25,0.0821242882447535,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.6,0.0555555555555555,1.0,0.0,1.0,0.0,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.2,0.2051956704170308
185,543.0,11.758747697974217,2.903552966808112,0.001841620626151,0.0070423807366153,807195.6522769973,2554901.0329868714,0.5,0.0221377813631147,542.0,108.4,0.0760274933370739,27.1,24.71713660813613,108.4,14.876155417311288,10.770506912442396,3.206579982724141,0.0527929640686222,0.0680400549099843,0.0127189769709746,0.0269405228129507,0.2,0.3466745287132961
186,1310.0,13.411450381679389,3.3510232687192647,0.0007633587786259,0.0031994915522954,10817092.466058368,76310402.60748303,0.5,0.0043182093507575,1309.0,218.16666666666663,0.1375433434905957,52.36,51.195605280141,218.16666666666663,137.98755982575628,12.416953035509737,3.626397535470269,0.0430983680763735,0.0618618270721264,0.0062359510942269,0.0138843549735933,0.1666666666666666,0.2105263299822825
188,126.0,8.420634920634921,2.052717904060564,0.0079365079365079,0.0176534294172121,10126.133954933954,13668.386428332626,0.5,0.0448956686467649,125.0,15.625,0.1627604166666666,9.615384615384617,7.544738360147217,15.625,7.6892782496148495,7.45816733067729,2.4218263826889914,0.085838773685946,0.0934065646635898,0.0449703156001984,0.0581687694345924,0.125,0.1017623598354001
189,15.0,4.866666666666666,1.9223002094465096,0.0666666666666666,0.0685760212048086,147.75238095238095,150.7844160914994,0.5,0.0471404520791031,14.0,7.0,0.3255813953488372,1.75,0.7071067811865476,7.0,1.4142135623730951,4.068965517241379,2.120158930746848,0.1141671813039792,0.1270537863660246,0.2140625,0.1535991656326157,0.4999999999999999,0.0035748924384917
190,15.0,4.466666666666667,1.3020130933435716,0.0666666666666666,0.0650282295231896,90.26666666666668,48.9481747312789,0.5,0.0471404520791031,14.0,3.5,0.2916666666666667,2.333333333333333,0.816496580927726,3.5,0.5773502691896257,3.655172413793104,1.631735755676966,0.1677025968113318,0.0880620837945437,0.225,0.1289552801777201,0.2499999999999999,0.088535998676974
191,2.0,1.0,0.0,0.5,0.0456197923346159,4.0,0.0,0.5,0.0,1.0,0.0625,0.0032258064516129,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.0625,0.25
192,214.0,11.11214953271028,3.2912662996891124,0.0046728971962616,0.0044567923274232,172201.31723439958,268212.4445983405,0.5,0.0264338983621139,213.0,71.0,0.3217522658610272,12.529411764705882,7.906624177381453,71.0,5.5677643628300215,10.140515222482437,3.5343947449027104,0.0585639612014041,0.0782300233460427,0.0253420678254599,0.0522546242500251,0.3333333333333333,0.0311582311148314
193,214.0,13.429906542056075,4.9383279174567365,0.0046728971962616,0.0042952186933906,6688604.796586728,31096635.21656523,0.5,0.0198254237715854,213.0,71.0,0.3217522658610272,8.52,5.774368652357878,71.0,4.358898943540674,12.463700234192038,5.089385841922156,0.0382572482222681,0.0694196023509681,0.0233172220047389,0.0560878675133929,0.3333333333333333,0.0298319982541027
194,219.0,12.808219178082192,4.381961149003222,0.0045662100456621,0.0041820300938215,1891023.8387156704,5401880.708625712,0.5,0.0226015866132686,218.0,72.66666666666667,0.3293051359516616,9.909090909090908,5.846521887568555,72.66666666666667,5.686240703077327,11.839816933638444,4.557176814308235,0.0434596010679253,0.075357200794741,0.0221819746984194,0.0572751625478043,0.3333333333333333,0.0282910929346653
195,199.0,12.984924623115578,6.028951520263168,0.0050251256281407,0.0042668383289419,134264517.77363002,777400094.2027723,0.5,0.0319797036717534,198.0,66.0,0.2990936555891239,6.6,5.210069825463656,66.0,11.357816691600547,12.02015113350126,6.152900028846542,0.0327903190694372,0.0632843994472226,0.0256371116874056,0.0569306510643288,0.3333333333333333,0.0626335359944663
197,25.0,5.24,1.3625955623979795,0.04,0.0844817062026899,229.44761904761904,145.80397696104467,0.5,0.0848528137423857,24.0,3.4285714285714284,0.0714285714285714,3.4285714285714284,1.5118578920369088,4.8,1.3038404810405295,4.36734693877551,1.7523065460393958,0.1649671213463546,0.1066686782655721,0.164375,0.1055285324395926,0.1428571428571428,0.2572454246764108
198,2055.0,14.869586374695864,4.1635882320570445,0.0004866180048661,0.0015921988260507,421130062.5569844,3010154562.422663,0.5,0.0292477257425092,2054.0,114.11111111111111,0.1237423941201277,70.82758620689656,70.00411669809,128.375,90.00583314430237,13.873448527622292,4.390288511233675,0.0363215489337226,0.0573433707399117,0.0041386963024626,0.0107149253445501,0.0555555555555555,0.0655179668371629
199,7.0,3.857142857142857,1.9518001458970664,0.1428571428571428,0.1837559081124571,38.4,26.956095991651157,0.5,0.101015254455221,6.0,0.4615384615384615,0.109090909090909,1.0,0.0,3.0,2.8284271247461903,3.230769230769231,1.9644272343292228,0.1332356597885714,0.1274951764013882,0.28125,0.17860862707794,0.0769230769230769,0.2705057507620807
201,7.0,3.4285714285714284,1.3972762620115438,0.1428571428571428,0.2144083955615721,26.8,12.98546195644276,0.5,0.101015254455221,6.0,0.4,0.0379746835443038,1.2,0.4472135954999579,1.5,0.5773502691896257,2.769230769230769,1.5358952955766088,0.190604582611146,0.153253375940726,0.3125,0.1288470508005519,0.0666666666666666,0.2351445967189836
