1667.0,2.26
1668.0,2.26
1669.0,2.26
1670.0,2.28
1671.0,2.28
1672.0,2.28
1673.0,2.26
1674.0,2.26
1675.0,2.26
1676.0,2.26
1677.0,2.26
1678.0,2.26
1679.0,2.26
1680.0,2.26
1681.0,2.26
1682.0,2.26
1683.0,2.26
1684.0,2.26
1685.0,2.26
1686.0,2.26
1687.0,2.28
1688.0,2.26
1689.0,2.26
1690.0,2.26
1691.0,2.26
1692.0,2.24
1693.0,2.24
1694.0,2.24
1695.0,2.24
1696.0,2.24
1697.0,2.24
1698.0,2.24
1699.0,2.24
1700.0,2.24
1701.0,2.24
1702.0,2.24
1703.0,2.24
1704.0,2.24
1705.0,2.24
1706.0,2.24
1707.0,2.24
1708.0,2.24
1709.0,2.24
1710.0,2.24
1711.0,2.24
1712.0,2.24
1713.0,2.24
1714.0,2.26
1715.0,2.26
1716.0,2.26
1717.0,2.26
1718.0,2.26
1719.0,1.56
1720.0,2.02
1721.0,2.26
1722.0,2.26
1723.0,2.26
1724.0,2.26
1725.0,2.24
1726.0,2.24
1727.0,2.24
1728.0,2.24
1729.0,2.26
1730.0,2.26
1731.0,2.26
1732.0,2.26
1733.0,2.24
1734.0,2.24
1735.0,2.24
1736.0,2.26
1737.0,2.26
1738.0,2.26
1739.0,2.26
1740.0,2.24
1741.0,2.2
1742.0,2.2
1743.0,2.2
1744.0,2.2
1745.0,2.24
1746.0,2.26
1747.0,2.26
1748.0,2.26
1749.0,2.26
1750.0,2.26
1751.0,2.24
1752.0,2.22
1753.0,2.22
1754.0,2.2
1755.0,2.2
1756.0,2.2
1757.0,2.2
1758.0,2.22
1759.0,2.22
1760.0,2.22
1761.0,2.22
1762.0,2.22
1763.0,2.2
1764.0,2.2
1765.0,2.18
1766.0,2.14
1767.0,2.14
1768.0,2.1
1769.0,2.06
1770.0,2.0
1771.0,2.02
1772.0,2.04
1773.0,2.08
1774.0,2.1
1775.0,2.1
1776.0,2.08
1777.0,2.04
1778.0,2.0
1779.0,2.0
1780.0,1.98
1781.0,1.98
1782.0,1.96
1783.0,1.96
1784.0,1.96
1785.0,1.96
1786.0,1.94
1787.0,1.92
1788.0,1.92
1789.0,1.9
1790.0,1.88
1791.0,1.86
1792.0,1.86
1793.0,1.92
1794.0,2.0
1795.0,2.08
1796.0,2.12
1797.0,2.14
1798.0,2.16
1799.0,2.16
1800.0,2.16
1801.0,2.16
1802.0,2.16
1803.0,2.12
1804.0,2.08
1805.0,2.04
1806.0,2.0
1807.0,1.96
1808.0,1.96
1809.0,1.92
1810.0,1.92
1811.0,1.92
1812.0,1.92
1813.0,1.92
1814.0,1.92
1815.0,1.94
1816.0,1.96
1817.0,1.96
1818.0,1.98
1819.0,2.0
1820.0,2.0
1821.0,1.96
1822.0,1.94
1823.0,1.9
1824.0,1.86
1825.0,1.84
1826.0,1.84
1827.0,1.84
1828.0,1.88
1829.0,1.92
1830.0,1.96
1831.0,2.0
1832.0,2.04
1833.0,2.08
1834.0,2.08
1835.0,2.1
1836.0,2.1
1837.0,2.1
1838.0,2.1
1839.0,2.1
1840.0,2.08
1841.0,2.06
1842.0,2.04
1843.0,2.02
1844.0,2.0
1845.0,2.0
1846.0,1.98
1847.0,1.98
1848.0,1.98
1849.0,2.0
1850.0,2.02
1851.0,2.08
1852.0,2.1
1853.0,2.1
1854.0,2.1
1855.0,2.06
1856.0,2.02
1857.0,2.0
1858.0,2.04
1859.0,2.08
1860.0,2.12
1861.0,2.14
1862.0,2.14
1863.0,2.18
1864.0,2.2
1865.0,2.22
1866.0,2.22
1867.0,2.22
1868.0,2.22
1869.0,2.24
1870.0,2.24
1871.0,2.24
1872.0,2.26
1873.0,2.26
1874.0,2.26
1875.0,2.28
1876.0,2.28
1877.0,2.26
1878.0,2.26
1879.0,2.26
1880.0,2.24
1881.0,2.22
1882.0,2.2
1883.0,2.18
1884.0,2.2
1885.0,2.2
1886.0,2.22
1887.0,2.24
1888.0,2.26
1889.0,2.26
1890.0,1.9
1891.0,1.86
1892.0,2.26
1893.0,2.26
1894.0,2.26
1895.0,2.26
1896.0,2.24
1897.0,2.24
1898.0,2.24
1899.0,2.24
1900.0,2.24
1901.0,1.8
1902.0,2.26
1903.0,2.26
1904.0,2.26
1905.0,2.26
1906.0,2.26
1907.0,2.26
1908.0,2.26
1909.0,2.26
1910.0,2.26
1911.0,2.26
1912.0,2.26
1913.0,2.26
1914.0,2.26
1915.0,2.26
1916.0,2.26
1917.0,2.26
1918.0,2.26
1919.0,2.28
1920.0,2.28
1921.0,2.26
1922.0,2.26
1923.0,2.26
1924.0,2.26
1925.0,2.26
1926.0,2.26
1927.0,2.26
1928.0,2.26
1929.0,2.26
1930.0,2.12
1931.0,2.24
1932.0,2.24
1933.0,2.24
1934.0,2.24
1935.0,2.24
1936.0,2.24
1937.0,2.24
1938.0,2.26
1939.0,2.26
1940.0,2.26
1941.0,2.24
1942.0,1.36
1943.0,2.24
1944.0,2.26
1945.0,2.26
1946.0,2.26
1947.0,2.26
1948.0,2.24
1949.0,2.24
1950.0,2.22
1951.0,2.22
1952.0,2.22
1953.0,2.2
1954.0,2.2
1955.0,2.2
1956.0,2.2
1957.0,2.2
1958.0,2.2
1959.0,2.2
1960.0,2.2
1961.0,2.2
1962.0,2.2
1963.0,2.2
1964.0,2.2
1965.0,2.22
1966.0,2.22
1967.0,2.24
1968.0,2.24
1969.0,2.26
1970.0,2.26
1971.0,2.26
1972.0,2.0
1973.0,1.56
1974.0,2.26
1975.0,2.26
1976.0,2.26
1977.0,2.24
1978.0,2.24
1979.0,2.24
1980.0,2.24
1981.0,2.24
1982.0,2.24
1983.0,2.12
1984.0,2.26
1985.0,2.26
1986.0,2.26
1987.0,2.26
1988.0,2.26
1989.0,2.26
1990.0,2.26
1991.0,2.26
1992.0,2.24
1993.0,2.24
1994.0,2.24
1995.0,2.24
1996.0,2.24
1997.0,2.24
1998.0,2.24
1999.0,2.24
2000.0,2.24
2001.0,2.24
